Sosnowiec,Ville,Ogrodowa,62,19,40-048
Żagań,Ville,Listopada,97/82,49,01-091
Rzeszów,Ville,Tęczowa,99,36,32-032
Bolesławiec,Ville,Orzeszkowej,90,21,89-613
Oleśnica,Ville,Harcerska,532,5,95-111
Zamość,Ville,Orzeszkowej,90,16,78-260
Śrem,Ville,Narcyzowa,353,29,07-359
Giżycko,Ville,Grottgera,29,36,18-057
Nowa Ruda,Ville,Kochanowskiego,26,32,27-272
Mikołów,Ville,Mieszka I,98,44,57-457
Wyszków,Ville,Jasna,94/84,48,12-488
Gorzów Wielkopolski,Ville,Orkana,09/51,27,52-111
Lubartów,Ville,Prosta,50/12,38,63-351
Gniezno,Ville,Wiślana,91/72,22,28-091
Bielsk Podlaski,Ville,Turkusowa,53,17,88-107
Oleśnica,Ville,Stolarska,474,36,24-152
Tarnowskie Góry,Ville,Jałowcowa,86/96,21,65-333
Bydgoszcz,Ville,Skłodowskiej-Curie,22,12,12-990
Łódź,Ville,Kołłątaja,666,30,60-468
Jaworzno,Ville,Poznańska,27,29,31-423
Kętrzyn,Ville,Kochanowskiego,38,40,44-690
Kościerzyna,Ville,Jaśminowa,17,14,31-195
Cieszyn,Ville,Cedrowa,160,3,81-255
Białogard,Ville,Wesoła,38/80,14,90-018
Suwałki,Ville,Kielecka,29,28,49-312
Świdnik,Ville,Księżycowa,42/40,19,56-367
Elbląg,Ville,Działkowa,76/37,35,22-126
Polkowice,Ville,Rynek,78,1,20-275
Nysa,Ville,Słoneczna,66,47,40-052
Ostrów Wielkopolski,Ville,Rózana,389,2,01-250
Kutno,Ville,Torowa,25,25,48-366
Pabianice,Ville,Świerczewskiego,405,17,87-404
Tarnów,Ville,Błękitna,411,1,89-091
Łaziska Górne,Ville,Hallera,72/89,3,19-807
Wyszków,Ville,Mazurska,272,31,86-837
Szczytno,Ville,Ściegiennego,41/49,7,41-273
Ełk,Ville,Rumiankowa,83/45,43,07-947
Starogard Gdański,Ville,Orzeszkowej,125,4,13-457
Gorlice,Ville,Żytnia,75/05,42,79-967
Starachowice,Ville,Agrestowa,75/47,40,40-273
Mikołów,Ville,Zakątek,174,23,33-544
Sopot,Ville,Tulipanowa,93,50,19-899
Konin,Ville,Szafirowa,65,33,82-953
Kutno,Ville,Rubinowa,21,15,07-744
Olsztyn,Ville,Borowa,088,27,28-103
Kalisz,Ville,Liliowa,238,11,99-161
Skarżysko-Kamienna,Ville,Rumiankowa,59/22,34,29-572
Żory,Ville,Bydgoska,164,11,56-364
Pabianice,Ville,Towarowa,31/54,37,81-386
Świętochłowice,Ville,Kraszewskiego,21,42,55-552
Żagań,Ville,Lwowska,86,1,35-155
Będzin,Ville,Stolarska,16/41,43,53-640
Police,Ville,Asnyka,769,5,83-672
Turek,Ville,Brzechwy,44/76,11,57-907
Świnoujście,Ville,Kreta,711,39,11-018
Wyszków,Ville,Browarna,38/61,32,62-522
Kwidzyn,Ville,Tuwima,777,40,64-013
Jawor,Ville,Nowowiejska,46,28,41-276
Kluczbork,Ville,Piastowska,48,36,89-791
Czeladź,Ville,Moniuszki,07,35,32-227
Wągrowiec,Ville,Olchowa,01/52,43,01-700
Bielawa,Ville,Popiełuszki,270,10,85-648
Bielsko-Biała,Ville,Modrzewiowa,09/11,27,67-398
Krosno,Ville,Nadbrzeżna,411,46,44-428
Jastrzębie-Zdrój,Ville,Willowa,78/56,15,18-563
Wejherowo,Ville,Bolesława Krzywoustego,682,33,96-550
Brzeg,Ville,Browarna,19,19,30-707
Stalowa Wola,Ville,Koralowa,77/90,13,67-650
Mysłowice,Ville,Orzechowa,307,43,96-275
Częstochowa,Ville,Owocowa,077,38,46-224
Płońsk,Ville,Ogrodowa,222,22,33-255
Koło,Ville,Jana Pawła II,845,39,10-554
Oleśnica,Ville,Podleśna,67,49,13-477
Śrem,Ville,Willowa,493,6,73-977
Kraków,Ville,Bolesława Chrobrego,26,39,85-143
Polkowice,Ville,Modrzewiowa,50/09,45,80-275
Ostrowiec Świętokrzyski,Ville,Fabryczna,17,12,03-592
Nowa Sól,Ville,Plażowa,74/17,31,09-842
Będzin,Ville,Ściegiennego,024,24,49-750
Zambrów,Ville,Władysława Jagiełły,15/44,3,31-482
Suwałki,Ville,Kolejowa,641,11,54-842
Iława,Ville,Piekarska,38/42,41,18-348
Starogard Gdański,Ville,Niepodległości,17,14,94-382
Augustów,Ville,Boczna,705,46,28-271
Świnoujście,Ville,Brzechwy,77/87,40,83-431
Biała Podlaska,Ville,Wąska,01/28,50,66-002
Myszków,Ville,Dąbrowskiej,36,31,53-863
Giżycko,Ville,Letnia,99/23,24,46-508
Racibórz,Ville,Mieszka I,74,9,58-477
Zgierz,Ville,Sarnia,346,46,31-430
Słupsk,Ville,Klasztorna,989,18,60-791
Zamość,Ville,Stycznia,91/88,41,08-283
Ząbki,Ville,Morelowa,04/61,24,02-844
Reda,Ville,Kościelna,51,3,61-510
Białogard,Ville,Dworska,72/29,14,27-266
Otwock,Ville,Malczewskiego,029,9,50-331
Wrocław,Ville,Wiklinowa,304,1,85-074
Wągrowiec,Ville,Warszawska,12,35,54-240
Gorzów Wielkopolski,Ville,Armii Krajowej,77,10,14-200
Żary,Ville,Lisia,42/78,43,26-166
Jasło,Ville,Wojska Polskiego,464,42,95-258
Chełm,Ville,Lisia,933,20,68-937
Otwock,Ville,Krótka,25/92,50,38-056
Ostróda,Ville,Witosa,062,37,13-916
Jawor,Ville,Rycerska,66/39,8,61-646
Kraków,Ville,Willowa,71/90,49,97-989
Żywiec,Ville,Jastrzębia,16,43,29-542
Tychy,Ville,Jana III Sobieskiego,074,16,37-328
Lubartów,Ville,Warszawska,86,24,08-632
Rumia,Ville,Stefana Batorego,11/36,43,64-116
Starogard Gdański,Ville,Letniskowa,098,26,77-787
Legnica,Ville,Rybacka,927,7,55-837
Wodzisław Śląski,Ville,Pszenna,932,28,47-391
Mysłowice,Ville,Zwycięstwa,46/44,7,31-779
Wołomin,Ville,Stycznia,31/36,13,67-911
Swarzędz,Ville,Wierzbowa,10,43,04-826
Leszno,Ville,Spokojna,819,10,14-589
Mińsk Mazowiecki,Ville,Rajska,54,26,26-438
Czeladź,Ville,Wieniawskiego,446,33,01-240
Kutno,Ville,Mieszka I,80/41,28,32-045
Reda,Ville,Wieniawskiego,79/23,41,14-791
Legionowo,Ville,Lubelska,18,5,85-392
Jawor,Ville,Żwirowa,734,9,09-704
Wodzisław Śląski,Ville,Pocztowa,873,34,34-904
Kędzierzyn-Koźle,Ville,Makuszyńskiego,883,22,34-749
Ostrołęka,Ville,Wiązowa,13/43,31,44-340
Oława,Ville,Powstańców Wielkopolskich,74/73,16,78-697
Wejherowo,Ville,Kruczkowskiego,39,37,07-677
Grodzisk Mazowiecki,Ville,Baczynskiego,302,49,15-747
Ostróda,Ville,Wysoka,77/75,25,60-058
Suwałki,Ville,Owocowa,71,21,94-875
Szczecinek,Ville,Jagiellońska,52/28,37,12-940
Nowa Ruda,Ville,Morcinka,14,24,36-094
Lubartów,Ville,Sybiraków,42,40,83-684
Białystok,Ville,Borowa,54,48,98-007
Mińsk Mazowiecki,Ville,Lisia,370,43,83-633
Kielce,Ville,Łąkowa,58,32,88-983
Piotrków Trybunalski,Ville,Urocza,85,38,37-967
Bielsk Podlaski,Ville,Nadbrzeżna,58/67,5,05-775
Police,Ville,Staffa,191,27,30-614
Wołomin,Ville,Rzeczna,10,12,64-346
Piastów,Ville,Lubelska,59,44,58-114
Jastrzębie-Zdrój,Ville,Pomorska,73,25,51-274
Zduńska Wola,Ville,Krasickiego,013,35,29-761
Lubartów,Ville,Władysława Jagiełły,143,28,28-537
Pruszków,Ville,Piekarska,19/00,17,48-377
Rybnik,Ville,Wspólna,436,27,47-332
Czechowice-Dziedzice,Ville,Okulickiego,772,40,42-870
Piaseczno,Ville,Podwale,86/76,26,30-337
Sopot,Ville,Konopnickiej,786,43,51-050
Kościerzyna,Ville,Krasińskiego,482,16,91-396
Opole,Ville,Armii Krajowej,147,38,91-207
Puławy,Ville,Okrzei,48/80,45,84-580
Gorlice,Ville,Piaskowa,16/53,30,32-859
Nowy Targ,Ville,Kalinowa,312,38,92-375
Dzierżoniów,Ville,Nałkowskiej,157,38,17-636
Świętochłowice,Ville,Słoneczna,727,26,85-968
Żyrardów,Ville,Środkowa,38,26,04-929
Wałbrzych,Ville,Łąkowa,53/79,42,31-678
Świnoujście,Ville,Jagiellońska,145,45,83-651
Sosnowiec,Ville,Makowa,008,36,70-259
Białogard,Ville,Piękna,94/34,43,66-777
Lubartów,Ville,Sportowa,713,34,77-989
Tomaszów Mazowiecki,Ville,Makuszyńskiego,37,7,60-802
Tarnobrzeg,Ville,Mickiewicza,94/72,26,13-106
Dębica,Ville,Poniatowskiego,14,15,05-750
Tychy,Ville,Ludowa,64,42,94-365
Świętochłowice,Ville,Jagodowa,160,32,37-773
Kołobrzeg,Ville,Cmentarna,12,9,96-280
Marki,Ville,Żabia,48/02,8,98-226
Świebodzice,Ville,Przemysłowa,41/08,5,19-705
Zambrów,Ville,Kasztanowa,05,32,27-444
Brodnica,Ville,Zaciszna,17,9,66-262
Żagań,Ville,Krokusowa,57,4,26-547
Szczecinek,Ville,Orzechowa,57,3,81-783
Grudziądz,Ville,Kolonia,037,42,43-829
Leszno,Ville,Piaskowa,23/75,39,39-464
Legionowo,Ville,Krokusowa,984,5,80-789
Nowy Targ,Ville,Narcyzowa,192,46,66-592
Żory,Ville,Wypoczynkowa,47,45,67-167
Wągrowiec,Ville,Okulickiego,979,43,73-029
Lubliniec,Ville,Lisia,84/34,49,56-118
Dąbrowa Górnicza,Ville,Słowicza,821,13,09-475
Koło,Ville,Cegielniana,00,37,16-766
Kościerzyna,Ville,Miła,52,25,71-536
Jarocin,Ville,Jesionowa,117,31,52-089
Pruszków,Ville,Żabia,208,32,69-378
Kutno,Ville,Rolna,76,16,47-268
Dębica,Ville,Myśliwska,340,37,24-486
Białogard,Ville,Jałowcowa,244,47,07-608
Oława,Ville,Reymonta,008,42,86-203
Ząbki,Ville,Wiślana,50/52,11,86-752
Jarocin,Ville,Mickiewicza,384,39,65-129
Brzeg,Ville,Łabędzia,471,49,91-468
Pruszków,Ville,Skrajna,636,4,60-587
Ełk,Ville,Malinowa,470,2,56-150
Poznań,Ville,Wyszyńskiego,91,24,58-022
Poznań,Ville,Jałowcowa,48/21,36,72-221
Kołobrzeg,Ville,Chmielna,13/81,17,52-816
Reda,Ville,Górna,829,12,34-183
Elbląg,Ville,Borówkowa,417,7,32-339
Bydgoszcz,Ville,Maczka,793,49,30-848
Wieluń,Ville,Listopada,97,20,99-266
Wodzisław Śląski,Ville,Makowa,85/42,31,48-463
Koszalin,Ville,Pułaskiego,01,20,20-218
Wodzisław Śląski,Ville,Stolarska,33,22,56-362
Myszków,Ville,Jodłowa,26,31,21-877
Bydgoszcz,Ville,Zwycięstwa,017,10,30-968
Lublin,Ville,Batalionów Chłopskich,551,28,42-726
Żagań,Ville,Orkana,041,35,38-794
Tarnobrzeg,Ville,Tulipanowa,43/18,25,72-493
Reda,Ville,Drzymały,60/26,42,04-045
Rumia,Ville,Gołębia,350,50,13-998
Gorlice,Ville,Wschodnia,552,26,68-460
Iława,Ville,Narcyzowa,38/49,15,65-133
Siedlce,Ville,Źródlana,823,39,69-595
Legionowo,Ville,Czarnieckiego,24/89,18,83-311
Włocławek,Ville,Malinowa,31,48,59-628
Ełk,Ville,Piekarska,82,33,35-157
Skierniewice,Ville,Niecała,49/30,7,14-474
Zamość,Ville,Lisia,27/34,28,24-864
Mysłowice,Ville,Odrzańska,46,30,76-051
Chorzów,Ville,Grzybowa,306,7,22-437
Legnica,Ville,Brzechwy,21,40,69-736
Września,Ville,Fiołkowa,12/03,36,65-095
Brzeg,Ville,Lazurowa,21,41,38-908
Białystok,Ville,Ptasia,53/88,20,01-703
Rybnik,Ville,Szpitalna,864,8,14-247
Nowa Ruda,Ville,Rózana,25,49,06-183
Piekary Śląskie,Ville,Grabowa,85/74,48,54-161
Jelenia Góra,Ville,Podwale,530,39,55-338
Turek,Ville,Wiślana,687,47,76-428
Chorzów,Ville,Jagiellońska,55,10,50-034
Kluczbork,Ville,Królewska,427,6,65-966
Łomża,Ville,Myśliwska,54/09,9,73-209
Brodnica,Ville,Makuszyńskiego,53,9,45-844
Giżycko,Ville,Stawowa,75,38,39-338
Ostrów Wielkopolski,Ville,Batalionów Chłopskich,14/69,47,78-001
Luboń,Ville,Władysława Łokietka,086,48,44-448
Wołomin,Ville,Łąkowa,61/82,21,68-085
Kołobrzeg,Ville,Zielona,49,48,94-262
Inowrocław,Ville,Cegielniana,45/10,39,55-705
Wrocław,Ville,Modrzewiowa,00/76,5,17-034
Pruszków,Ville,Lawendowa,74/12,19,30-615
Nowa Sól,Ville,Malinowa,194,23,53-748
Biłgoraj,Ville,Morelowa,59/42,47,20-261
Lębork,Ville,Zachodnia,62/64,47,46-811
Szczecin,Ville,Wspólna,540,6,02-652
Przemyśl,Ville,Listopada,73/53,43,85-863
Zabrze,Ville,Akacjowa,73,38,22-014
Gdynia,Ville,Strażacka,33,37,40-351
Olkusz,Ville,Perłowa,28,33,18-167
Jastrzębie-Zdrój,Ville,Partyzantów,96/22,43,09-503
Bolesławiec,Ville,Wieniawskiego,18/24,8,66-461
Bielawa,Ville,Asnyka,806,18,01-499
Lublin,Ville,Jaskółcza,25,32,96-059
Radom,Ville,Podleśna,041,25,80-687
Lębork,Ville,Plater,682,12,46-283
Police,Ville,Lisia,86/41,45,58-623
Mielec,Ville,Jesionowa,145,41,34-503
Sosnowiec,Ville,Letnia,36/57,47,82-931
Tczew,Ville,Glówna,27/52,12,11-170
Białystok,Ville,Makuszyńskiego,875,32,03-840
Jastrzębie-Zdrój,Ville,Sarnia,53,41,73-007
Będzin,Ville,Piwna,57/56,36,97-588
Ząbki,Ville,Strzelecka,33,10,89-461
Augustów,Ville,Przemysłowa,720,34,49-844
Dąbrowa Górnicza,Ville,Szmaragdowa,18/14,5,97-711
Luboń,Ville,Brzoskwiniowa,83,39,33-438
Świecie,Ville,Wojska Polskiego,340,5,55-018
Tomaszów Mazowiecki,Ville,Olchowa,974,32,71-067
Żary,Ville,Jastrzębia,77/60,1,38-913
Cieszyn,Ville,Dworska,112,45,37-229
Pruszków,Ville,Drzymały,45,16,34-308
Zamość,Ville,Mieszka I,67/55,35,95-042
Brodnica,Ville,Szmaragdowa,22/02,48,01-238
Lębork,Ville,Wyzwolenia,68,13,63-420
Mława,Ville,Miodowa,81,40,68-226
Białystok,Ville,Podgórna,986,12,51-489
Rzeszów,Ville,Wczasowa,148,3,64-660
Pabianice,Ville,Powstańców Wielkopolskich,957,37,80-698
Zabrze,Ville,Słoneczna,94/14,47,07-484
Wołomin,Ville,Klonowa,59,50,13-151
Brodnica,Ville,Bociania,931,10,34-678
Jasło,Ville,Cicha,39,48,57-771
Bielsko-Biała,Ville,Władysława Łokietka,83/00,17,14-490
Ruda Śląska,Ville,Ceglana,32,30,34-263
Wałbrzych,Ville,Orkana,90/59,44,80-277
Bochnia,Ville,Modrzewiowa,05,46,83-577
Zgorzelec,Ville,Kalinowa,689,4,05-327
Nowy Dwór Mazowiecki,Ville,Sucharskiego,43/89,30,45-558
Warszawa,Ville,Pałacowa,43/91,6,84-053
Nowy Sącz,Ville,Pomorska,416,37,86-713
Głogów,Ville,Kalinowa,88,41,74-667
Olkusz,Ville,Powstańców,26,2,52-350
Włocławek,Ville,Powstańców,050,32,43-192
Świecie,Ville,Orzeszkowej,54,29,58-762
Brodnica,Ville,Rajska,681,4,25-062
Jawor,Ville,Dąbrowskiego,52,27,16-484
Kluczbork,Ville,Morcinka,07,43,51-395
Pabianice,Ville,Lubelska,643,11,09-918
Mława,Ville,Miodowa,61/76,47,48-952
Wałcz,Ville,Kołłątaja,89/61,37,73-593
Łuków,Ville,Lawendowa,77/90,29,64-003
Pabianice,Ville,Miarki,89/08,39,12-258
Bielawa,Ville,Korczaka,277,2,74-037
Żory,Ville,Staffa,85/59,12,28-059
Radom,Ville,Kilińskiego,84,50,58-035
Ostrów Wielkopolski,Ville,Szafirowa,92/49,4,56-531
Bartoszyce,Ville,Morcinka,234,13,37-243
Białystok,Ville,Cedrowa,21,13,96-674
Stargard Szczeciński,Ville,Brzechwy,701,38,70-324
Skierniewice,Ville,Odrzańska,87/19,21,61-589
Pruszcz Gdański,Ville,Drzymały,25,15,91-018
Kołobrzeg,Ville,Niepodległości,79/66,41,78-755
Krosno,Ville,Złota,700,31,52-600
Tczew,Ville,Rolnicza,858,35,99-529
Olsztyn,Ville,Dworcowa,85,27,24-138
Świętochłowice,Ville,Drzymały,10,11,37-469
Sosnowiec,Ville,Azaliowa,749,17,18-102
Ostrów Mazowiecka,Ville,Widok,63/04,11,73-729
Giżycko,Ville,Jastrzębia,61,17,22-037
Olsztyn,Ville,Sadowa,805,23,71-768
Białystok,Ville,Letniskowa,90/25,39,46-121
Iława,Ville,Rumiankowa,479,48,14-032
Bochnia,Ville,Średnia,74,2,89-637
Ostróda,Ville,Sawickiej,63/00,8,03-865
Kłodzko,Ville,Witosa,37/60,23,90-001
Świebodzice,Ville,Narutowicza,79/32,29,15-690
Płock,Ville,Makowa,69,26,97-486
Szczytno,Ville,Targowa,83,3,99-952
Ruda Śląska,Ville,Kościelna,07,21,27-048
Racibórz,Ville,Handlowa,257,6,74-640
Kłodzko,Ville,Paderewskiego,59,25,92-382
Kluczbork,Ville,Wesoła,51/50,48,16-068
Szczecin,Ville,Miodowa,49,26,30-859
Police,Ville,Daleka,27/50,16,22-209
Jastrzębie-Zdrój,Ville,Jodłowa,88,37,76-708
Dzierżoniów,Ville,Lawendowa,66/89,36,09-393
Reda,Ville,Borówkowa,55,33,74-095
Szczytno,Ville,Szewska,05,26,79-170
Oleśnica,Ville,Ptasia,276,35,10-783
Pszczyna,Ville,Strażacka,57,3,17-888
Police,Ville,Swierkowa,39,35,18-972
Lubliniec,Ville,Perłowa,045,33,43-474
Stargard Szczeciński,Ville,Łączna,304,35,28-618
Żary,Ville,Okrężna,78/73,35,25-736
Starachowice,Ville,Towarowa,13,3,53-440
Skawina,Ville,Daszyńskiego,010,15,66-350
Mielec,Ville,Paderewskiego,73,11,10-686
Racibórz,Ville,Chopina,31/34,31,23-342
Bielsko-Biała,Ville,Lazurowa,24/93,5,31-572
Ząbki,Ville,Sportowa,564,13,47-422
Bełchatów,Ville,Narcyzowa,900,48,38-304
Radomsko,Ville,Traugutta,49,15,99-428
Płońsk,Ville,Koralowa,17/37,26,22-787
Chrzanów,Ville,Zachodnia,78/59,26,17-297
Wągrowiec,Ville,Zachodnia,50/40,10,49-129
Płock,Ville,Reja,28,1,61-480
Sieradz,Ville,Skargi,597,30,15-284
Zgierz,Ville,Nadrzeczna,845,49,97-707
Stargard Szczeciński,Ville,Rolna,26/11,41,87-337
Poznań,Ville,Lipca,778,36,28-351
Kluczbork,Ville,Wyzwolenia,07/03,18,73-841
Lubartów,Ville,Południowa,61/62,8,13-052
Żagań,Ville,Działkowa,78/51,35,86-646
Świebodzice,Ville,Kamienna,41,10,02-498
Wołomin,Ville,Turystyczna,22,43,04-036
Nowy Targ,Ville,Źródlana,31/16,36,23-222
Olkusz,Ville,Boczna,665,27,81-625
Bełchatów,Ville,Magnoliowa,59/20,1,54-148
Turek,Ville,Wybickiego,09/53,34,39-117
Kętrzyn,Ville,Targowa,720,31,82-296
Zgierz,Ville,Jaworowa,988,49,36-566
Zielona Góra,Ville,Wiślana,34,24,18-150
Opole,Ville,Irysowa,058,50,06-622
Ostrowiec Świętokrzyski,Ville,Widok,873,7,64-645
Turek,Ville,Krzywa,95,48,12-229
Skierniewice,Ville,Towarowa,67/44,17,05-368
Augustów,Ville,Podgórna,77/11,25,50-953
Poznań,Ville,Jesienna,170,30,63-961
Wałbrzych,Ville,Pomorska,829,28,30-399
Gniezno,Ville,Torowa,601,31,72-825
Bolesławiec,Ville,Prosta,59/31,24,59-889
Zielona Góra,Ville,Chełmońskiego,980,26,64-576
Opole,Ville,Widok,196,10,26-690
Gorlice,Ville,Miodowa,84,47,55-503
Gdańsk,Ville,Reja,53,41,91-738
Świdnica,Ville,Olchowa,686,40,76-217
Bydgoszcz,Ville,Grabowa,958,40,01-443
Szczytno,Ville,Perłowa,82/15,2,92-259
Śrem,Ville,Wrzosowa,02,8,18-077
Chojnice,Ville,Srebrna,242,39,23-645
Świdnica,Ville,Wczasowa,997,9,75-598
Mielec,Ville,Wyspiańskiego,55,47,62-155
Sochaczew,Ville,Miodowa,797,34,62-815
Gorzów Wielkopolski,Ville,Kaliska,921,44,99-023
Ząbki,Ville,Batalionów Chłopskich,12/96,44,48-430
Bytom,Ville,Zbożowa,62/14,27,79-760
Świebodzice,Ville,Podmiejska,55/97,40,53-863
Pabianice,Ville,Mała,14/45,9,64-748
Suwałki,Ville,Skargi,632,30,56-132
Katowice,Ville,Pszenna,06/59,5,84-218
Gniezno,Ville,Handlowa,823,26,47-831
Czerwionka-Leszczyny,Ville,Niepodległości,411,49,59-225
Bydgoszcz,Ville,Staszica,10,21,15-475
Warszawa,Ville,Składowa,30/48,7,66-124
Szczecinek,Ville,Lisia,28/37,43,12-925
Czerwionka-Leszczyny,Ville,Jagiellońska,958,39,83-589
Tarnowskie Góry,Ville,Wrocławska,93/24,7,04-985
Police,Ville,Chmielna,823,19,49-537
Brzeg,Ville,Prusa,24,19,58-557
Jasło,Ville,Cmentarna,37/89,20,51-971
Chojnice,Ville,Żeglarska,051,28,06-169
Radomsko,Ville,Kolejowa,47/33,3,85-187
Świebodzice,Ville,Leszczynowa,29,26,46-091
Rzeszów,Ville,Matejki,81,42,50-403
Piotrków Trybunalski,Ville,Słonecznikowa,71,19,90-521
Świecie,Ville,Konstytucji 3 Maja,70,28,65-944
Sieradz,Ville,Bursztynowa,88/04,12,43-600
Chojnice,Ville,Przechodnia,304,12,10-742
Ostrów Mazowiecka,Ville,Kolorowa,007,26,76-858
Kluczbork,Ville,Żurawia,78,37,41-056
Sochaczew,Ville,Słowicza,354,34,95-300
Pruszcz Gdański,Ville,Szewska,874,6,02-089
Piastów,Ville,Dąbrowskiej,85,24,95-735
Tczew,Ville,Tulipanowa,41/01,49,63-993
Środa Wielkopolska,Ville,Składowa,15,12,40-013
Ząbki,Ville,Kielecka,467,43,79-345
Świdnik,Ville,Zapolskiej,080,8,40-360
Gdynia,Ville,Reja,58/77,3,77-455
Piotrków Trybunalski,Ville,Władysława Łokietka,76/01,28,66-357
Goleniów,Ville,Koralowa,888,39,73-332
Iława,Ville,Reymonta,11,14,42-576
Ząbki,Ville,Gajowa,025,40,96-851
Inowrocław,Ville,Niecała,07/34,41,06-041
Świdnica,Ville,Żurawia,68,23,25-957
Wrocław,Ville,Wyspiańskiego,61/16,34,80-021
Wrocław,Ville,Niecała,49,26,47-042
Olsztyn,Ville,Kazimierza Wielkiego,33/18,32,79-735
Kościan,Ville,Swierkowa,618,29,81-201
Oświęcim,Ville,Jeziorna,15,11,17-161
Mysłowice,Ville,Chopina,92/38,28,43-436
Oleśnica,Ville,Wrocławska,93,13,95-738
Biłgoraj,Ville,Promienna,417,13,93-849
Słupsk,Ville,Sybiraków,22,39,98-936
Elbląg,Ville,Wiosenna,99/60,35,32-228
Tychy,Ville,Boczna,97/27,8,85-693
Zambrów,Ville,Tęczowa,588,17,31-077
Świdnik,Ville,Łąkowa,74/32,4,47-876
Mińsk Mazowiecki,Ville,Wierzbowa,35/07,2,48-296
Czerwionka-Leszczyny,Ville,Zielona,44,5,53-231
Mysłowice,Ville,Akacjowa,80/09,6,31-995
Łaziska Górne,Ville,Rózana,42/12,9,21-968
Pruszków,Ville,Sportowa,42,11,94-653
Łaziska Górne,Ville,Kolonia,03/09,21,23-951
Bielawa,Ville,Wiatraczna,23,27,01-471
Zgorzelec,Ville,Kazimierza Wielkiego,539,7,44-445
Świebodzice,Ville,Wałowa,40,50,74-605
Otwock,Ville,Polna,89,35,77-261
Rumia,Ville,Wspólna,919,49,58-033
Sandomierz,Ville,Wierzbowa,551,19,99-388
Jastrzębie-Zdrój,Ville,Wolności,75/02,38,55-537
Ełk,Ville,Jarzębinowa,224,12,76-871
Płock,Ville,Wesoła,118,8,80-658
Dąbrowa Górnicza,Ville,Morelowa,56/59,8,29-678
Gdynia,Ville,Rolnicza,47,24,81-330
Myszków,Ville,Miłosza,88,31,28-138
Radom,Ville,Dolna,63,24,31-399
Biała Podlaska,Ville,Średnia,78,37,25-894
Olsztyn,Ville,Wąska,13,22,81-269
Rumia,Ville,Kwiatowa,709,15,88-982
Nowy Targ,Ville,Okulickiego,80,28,63-863
Warszawa,Ville,Wolności,33,41,99-781
Środa Wielkopolska,Ville,Kościelna,20,12,15-266
Oława,Ville,Słowianska,98/60,17,87-284
Reda,Ville,Słowackiego,17/43,38,86-899
Śrem,Ville,Diamentowa,56,43,74-080
Skarżysko-Kamienna,Ville,Gdańska,530,24,57-268
Tarnobrzeg,Ville,Orkana,325,7,56-592
Legionowo,Ville,Jaworowa,685,28,67-951
Łaziska Górne,Ville,Głogowa,828,21,44-953
Otwock,Ville,Kasztanowa,508,32,51-081
Koszalin,Ville,Długosza,01/93,11,15-940
Białystok,Ville,Toruńska,312,14,58-191
Starachowice,Ville,Bolesława Krzywoustego,76/36,17,24-069
Goleniów,Ville,Jaskółcza,45,14,48-286
Jastrzębie-Zdrój,Ville,Kaszubska,32,8,20-419
Marki,Ville,Szewska,01,30,13-943
Zielona Góra,Ville,Słowackiego,463,8,44-284
Krotoszyn,Ville,Słowicza,22/25,9,74-308
Wałcz,Ville,Floriana,59,23,84-949
Warszawa,Ville,Lotnicza,493,18,79-777
Starachowice,Ville,Kamienna,583,11,45-224
Oświęcim,Ville,Spacerowa,259,18,89-829
Sanok,Ville,Odrzańska,33,8,54-426
Warszawa,Ville,Kalinowa,704,38,05-062
Ełk,Ville,Jeziorna,29,49,03-557
Wyszków,Ville,Popiełuszki,597,44,30-037
Dzierżoniów,Ville,Spokojna,665,40,13-818
Zamość,Ville,Waryńskiego,21/57,27,45-483
Legnica,Ville,Strumykowa,774,9,21-028
Sieradz,Ville,Żwirki i Wigury,56/69,40,94-163
Legnica,Ville,Truskawkowa,798,32,35-372
Żyrardów,Ville,Witosa,029,35,99-010
Gliwice,Ville,Zwycięstwa,10,32,75-847
Tarnobrzeg,Ville,Pocztowa,30/03,49,71-454
Gdynia,Ville,Żurawia,81,15,97-349
Pruszków,Ville,Makuszyńskiego,025,35,30-215
Koło,Ville,Stefana Batorego,745,44,15-423
Bolesławiec,Ville,Tuwima,299,48,18-320
Siedlce,Ville,Błękitna,126,46,18-411
Inowrocław,Ville,Nowa,249,8,63-062
Oleśnica,Ville,Wysoka,12,17,24-852
Dębica,Ville,Jana Sobieskiego,25/61,12,66-576
Bielsko-Biała,Ville,Rzeczna,283,40,03-505
Mława,Ville,Moniuszki,47/85,14,37-641
Biała Podlaska,Ville,Skłodowskiej-Curie,56,1,26-939
Kołobrzeg,Ville,Floriana,877,21,22-888
Grodzisk Mazowiecki,Ville,Borówkowa,451,27,33-585
Częstochowa,Ville,Żeromskiego,85,15,21-801
Gliwice,Ville,Cyprysowa,095,18,93-384
Jarosław,Ville,Malczewskiego,067,24,65-317
Tarnów,Ville,Sosnowa,97,42,01-110
Wałbrzych,Ville,Rolnicza,55,50,70-956
Tarnowskie Góry,Ville,Kościelna,418,15,26-882
Brzeg,Ville,Tysiąclecia,568,16,39-360
Ząbki,Ville,Jana III Sobieskiego,83,45,85-827
Bełchatów,Ville,Torowa,35,28,19-168
Zakopane,Ville,Bema,82,39,56-312
Iława,Ville,Kossaka,79,11,53-526
Świętochłowice,Ville,Słoneczna,708,45,70-950
